0	0.009293912468317959	0.5762682269799595	0.6738281332420016	0.9516168750310735	0.9837702256643827	0.9990680114691328	0.7853982	0.70710677	
1	0.01944529637287231	0.47070860203596676	0.594726571102028	0.4835782949528057	0.8394897610374786	0.8496093813315189	nan	(0.0 + 0.70710677j)	
2	0.002349570952328148	0.4257335484793868	0.6289062584242765	0.2222110943142185	0.7308852198535077	0.742187507733836	nan	nan	
3	0.0004692582434687377	0.4100945651871268	0.5429687587124282	0.11673417041754787	0.6621275354155065	0.714843757978298	nan	nan	
4	0.003615945190433453	0.3305745979604792	0.5146484461615114	0.058881046124060595	0.6203612764728165	0.6240234460812013	nan	nan	
5	0.0010620875965486434	0.32822743936417187	0.5703125087358907	0.025973854436344007	0.5736070336952581	0.5859375087275396	nan	nan	
6	0.006303850827114761	0.3076248017776919	0.5615234460495425	0.011476504474143796	0.5483445523223626	0.5664062587816554	nan	nan	
7	0.0004509875436176445	0.25702202193262896	0.5078125087334222	0.012453543769134438	0.5431536070389565	0.5000000088391505	nan	nan	
8	0.0012433523016796523	0.3010066872053468	0.5117187587303528	0.0019239289011280189	0.5089172337665825	0.5439453213243496	nan	nan	
9	0.0012255777943737064	0.2464313980578932	0.5273437586935542	0.0013333353961489333	0.507226499632776	0.5175781338313543	nan	nan	
10	0.002096306342035017	0.25305185518163403	0.5449218837780907	0.003197138224524747	0.5075793571412153	0.5048828213515758	nan	nan	
