0	0.037895894306735435	0.5789274257628242	0.6468443844198493	0.9592863969254377	0.986250758526595	0.9954741659948129	0.7853982	0.57157713	0.0	0.818469	0.058378905	
1	0.06344141788297951	0.5431241535754867	0.6064405821797697	0.5048555762502437	0.8457291141088987	0.8890691533233219	nan	nan	nan	nan	nan	
2	0.0022716644239810947	0.4332382662902316	0.664214208501053	0.2546330118896459	0.7503311782363763	0.7893450190268135	nan	nan	nan	nan	nan	
3	0.010051183201503576	0.424787250671795	0.5642387820891216	0.11577652740257499	0.6621454563072197	0.7099391816565225	nan	nan	nan	nan	nan	
4	0.00010064735444585354	0.3536274942391482	0.5370243772832034	0.07665355574302082	0.6329145139386769	0.6879010326146132	nan	nan	nan	nan	nan	
5	0.004590034397004352	0.33297778219583707	0.5151952011509434	0.028104287037272913	0.583503715027295	0.6416962209756452	nan	nan	nan	nan	nan	
6	0.000752572743351909	0.3147265630491761	0.5530514657685043	0.015574507925163145	0.5546567316390968	0.6088993132293428	nan	nan	nan	nan	nan	
7	0.00513292405380384	0.290301377405913	0.5354366401453712	0.004518141394172349	0.5383870362038382	0.5882419205975089	nan	nan	nan	nan	nan	
8	0.007503505813941986	0.27414412502516977	0.5518515168809878	0.0029117447632895106	0.5238046572978061	0.5894315313219524	nan	nan	nan	nan	nan	
9	0.016202138523501934	0.2838984694166428	0.5178662858769374	0.0007886241971515923	0.5071829524381577	0.5681523430062086	nan	nan	nan	nan	nan	
10	0.01636382123805688	0.2766334818556008	0.544981063516127	0.0038727130257561054	0.5171082204343301	0.572821138620308	nan	nan	nan	nan	nan	
