0	0.44677100568151434	0.7550133728234357	0.6256103515625002	0.982158987175032	0.9952480320095449	0.9999947995758772	0.7853982	6.123234e-17	0.0	1.0	0.0	
1	0.0696399263922236	0.2124342633426923	0.7131347656249996	0.49676657552956893	0.8513535910125338	0.999818036992362	nan	nan	nan	nan	nan	
2	0.022375916640655302	0.21993194756209403	0.491455078125	0.2509906858512865	0.7489538371658758	0.9999905529315509	nan	nan	nan	nan	nan	
3	0.004709322429895313	0.24695047109564014	0.38415527343749983	0.12413763016227686	0.6741398936476451	0.9999531275387901	nan	nan	nan	nan	nan	
4	0.00036767197564952913	0.23178651292763292	0.4996337890624998	0.061032117985591806	0.6224007954237212	0.9999253916872651	nan	nan	nan	nan	nan	
5	0.0026987208276846916	0.18775072052056088	0.42065429687499967	0.03111837708133041	0.5855913235578943	0.9999985098905417	nan	nan	nan	nan	nan	
6	8.427888564547183e-05	0.18984166223363158	0.47058105468749983	0.010261090426654556	0.5495674285230806	0.9999424914410167	nan	nan	nan	nan	nan	
7	0.003820058455788339	0.16427598756124626	0.3704833984374998	0.009932132425754582	0.5470674008819705	0.9999656563622282	nan	nan	nan	nan	nan	
8	0.02884033828896744	0.1898196029436918	0.43444824218749917	0.0029083154844214004	0.5254186566521473	0.9999784692128785	nan	nan	nan	nan	nan	
9	0.0012157353483277138	0.18051367014414313	0.42858886718749983	0.0011755271911364608	0.5176577752083532	0.9999083234739351	nan	nan	nan	nan	nan	
10	0.04592358720267227	0.17089662243228365	0.450439453125	0.0016534429403021597	0.5102840413341929	0.9999833562340276	nan	nan	nan	nan	nan	
